"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"753","print_S",114286.267961361,1525925.19490762,0.00523717537672724,9719.26875737336,0.00527560286304921,1525925.19490762,0.00523717537672724,9719.26875737336,0.00527560286304921,TRUE,0.50502938741,0.873573391715416,0.867913511167424,0.765214912889805,0.0763387787447161,0.0841440657223147,0.139551975142307,0.0841440657223147,0.344595854721093,0,14629.7742675528,0.0001234321765,65481090.2533626,1e-04,"4_162_5",4,162,5,1776,6,601634.977777778,3832.06992215145,4348.13608917833,516.066167026877,6515.20398894185,0.0478369682055284,0.0346477581451816,1.70017878621693,2.53629734185973,0.39427553839833,2,FALSE,2.44346879289785,0.106055926978971,1.22153623754931,3.66871954732535,0.0366610799437481
"754","facebook_S",336952.213408897,4013988.51844068,0.0137765349844139,25566.8058499406,0.0138776195522575,4013988.51844068,0.0137765349844139,25566.8058499406,0.0138776195522575,TRUE,0.50502938741,0.873573391715416,0.867913511167424,0.765214912889805,0.0763387787447161,0.0841440657223147,0.139551975142307,0.0841440657223147,0.344595854721093,0,14629.7742675528,0.0001234321765,65481090.2533626,1e-04,"4_162_5",4,162,5,1776,6,334078.021992166,2127.88549039596,2812.18572578958,684.300235393617,16855.4499015368,0.0265630827769259,0.0911418881139112,7.9212203746924,12.0151229778737,0.0832284448391861,2,FALSE,12.0873523308658,0.703470935538977,4.00356755446723,20.2357799484513,0.0949633027410358
"755","search_S",351067.246479291,13029404.9618183,0.0447186264878298,82989.8405211358,0.0450467469505003,13029404.9618183,0.0447186264878298,82989.8405211358,0.0450467469505003,TRUE,0.50502938741,0.873573391715416,0.867913511167424,0.765214912889805,0.0763387787447161,0.0841440657223147,0.139551975142307,0.0841440657223147,0.344595854721093,0,14629.7742675528,0.0001234321765,65481090.2533626,1e-04,"4_162_5",4,162,5,1776,6,809960,5158.98089171975,5211.55406823014,52.573176510394,72175.3451245938,0.0644012269879381,0.295846528649814,13.9902330788696,16.0864795320983,0.0621640053688965,2,FALSE,9.70626495310632,1.4004021137332,0,25.9016152690459,2.56896188892234e-05
"756","newsletter",0,0,0,0,0,0,0,0,0,TRUE,0.50502938741,0.873573391715416,0.867913511167424,0.765214912889805,0.0763387787447161,0.0841440657223147,0.139551975142307,0.0841440657223147,0.344595854721093,0,14629.7742675528,0.0001234321765,65481090.2533626,1e-04,"4_162_5",4,162,5,1776,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0
"757","(Intercept)",629410.015252459,98817372.394636,0.347369845965193,629410.015252459,0.349803026741433,98817372.394636,0.347369845965193,629410.015252459,0.349803026741433,TRUE,0.53971699265,0.871450668233918,0.763819291725769,0.823311738892995,0.0753393535649676,0.102974099159665,0.120150199650232,0.102974099159665,0.151359237788051,0,15469.9996778417,0.0001362650331,65481090.2533626,1e-04,"4_162_6",4,162,6,1777,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"758","trend",0.0434401967522172,12483447.483035,0.0438827012317102,79512.4043505417,0.0441900812368738,12483447.483035,0.0438827012317102,79512.4043505417,0.0441900812368738,TRUE,0.53971699265,0.871450668233918,0.763819291725769,0.823311738892995,0.0753393535649676,0.102974099159665,0.120150199650232,0.102974099159665,0.151359237788051,0,15469.9996778417,0.0001362650331,65481090.2533626,1e-04,"4_162_6",4,162,6,1777,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"759","season",0.36515505523005,172277.877048165,0.000605603429470261,1097.31131877812,0.000609845428710344,172277.877048165,0.000605603429470261,1097.31131877812,0.000609845428710344,TRUE,0.53971699265,0.871450668233918,0.763819291725769,0.823311738892995,0.0753393535649676,0.102974099159665,0.120150199650232,0.102974099159665,0.151359237788051,0,15469.9996778417,0.0001362650331,65481090.2533626,1e-04,"4_162_6",4,162,6,1777,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"760","holiday",0.628875159907501,-770488.626194597,-0.00270847634290748,-17511.1051407863,-0.00973203068174499,-770488.626194597,-0.00270847634290748,-17511.1051407863,-0.00973203068174499,FALSE,0.53971699265,0.871450668233918,0.763819291725769,0.823311738892995,0.0753393535649676,0.102974099159665,0.120150199650232,0.102974099159665,0.151359237788051,0,15469.9996778417,0.0001362650331,65481090.2533626,1e-04,"4_162_6",4,162,6,1777,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"761","competitor_sales_B",0.166248904322607,144842184.851643,0.50915953563554,922561.686953138,0.512725985655706,144842184.851643,0.50915953563554,922561.686953138,0.512725985655706,TRUE,0.53971699265,0.871450668233918,0.763819291725769,0.823311738892995,0.0753393535649676,0.102974099159665,0.120150199650232,0.102974099159665,0.151359237788051,0,15469.9996778417,0.0001362650331,65481090.2533626,1e-04,"4_162_6",4,162,6,1777,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"762","events",0,0,0,0,0,0,0,0,0,TRUE,0.53971699265,0.871450668233918,0.763819291725769,0.823311738892995,0.0753393535649676,0.102974099159665,0.120150199650232,0.102974099159665,0.151359237788051,0,15469.9996778417,0.0001362650331,65481090.2533626,1e-04,"4_162_6",4,162,6,1777,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"763","tv_S",471159.132518424,6696956.0696221,0.0235416156285752,42655.7711440898,0.0237065148196086,6696956.0696221,0.0235416156285752,42655.7711440898,0.0237065148196086,TRUE,0.53971699265,0.871450668233918,0.763819291725769,0.823311738892995,0.0753393535649676,0.102974099159665,0.120150199650232,0.102974099159665,0.151359237788051,0,15469.9996778417,0.0001362650331,65481090.2533626,1e-04,"4_162_6",4,162,6,1777,8,2591412.14666667,16505.80985138,23524.4174869523,7018.60763557225,12088.6186705003,0.206047362680601,0.231501944372986,0.732385673853477,2.58428829170859,0.386953732371265,2,FALSE,2.6300017359264,0.0585028209778917,1.95416560471207,3.30408664307421,0.0870997988595483
"764","ooh_S",287312.098374809,15643189.624767,0.0549900512296416,99638.1504762227,0.0553752335852506,15643189.624767,0.0549900512296416,99638.1504762227,0.0553752335852506,TRUE,0.53971699265,0.871450668233918,0.763819291725769,0.823311738892995,0.0753393535649676,0.102974099159665,0.120150199650232,0.102974099159665,0.151359237788051,0,15469.9996778417,0.0001362650331,65481090.2533626,1e-04,"4_162_6",4,162,6,1777,8,8239693.86666667,52482.1265392781,86481.2874088281,33999.16086955,117814.68474831,0.655151359349006,0.540757439152983,2.24485348664628,1.89851587666999,0.526727225349313,2,FALSE,2.04179770047402,0.0196373658974278,1.81582675731103,2.26894838324032,0.72353836659859
"765","print_S",136564.730299062,1373926.94516683,0.00482972558108554,8751.12703927916,0.00486355579281782,1373926.94516683,0.00482972558108554,8751.12703927916,0.00486355579281782,TRUE,0.53971699265,0.871450668233918,0.763819291725769,0.823311738892995,0.0753393535649676,0.102974099159665,0.120150199650232,0.102974099159665,0.151359237788051,0,15469.9996778417,0.0001362650331,65481090.2533626,1e-04,"4_162_6",4,162,6,1777,8,601634.977777778,3832.06992215145,4654.41491932398,822.344997172534,5436.14340295191,0.0478369682055284,0.0474942281128784,1.41859191334898,2.28365536565314,0.437894445475574,2,FALSE,2.44346879289785,0.106055926978971,1.22153623754931,3.66871954732535,0.0619234348361292
"766","facebook_S",383381.4846441,3533447.1708147,0.0124210244586373,22506.0329351255,0.0125080285503425,3533447.1708147,0.0124210244586373,22506.0329351255,0.0125080285503425,TRUE,0.53971699265,0.871450668233918,0.763819291725769,0.823311738892995,0.0753393535649676,0.102974099159665,0.120150199650232,0.102974099159665,0.151359237788051,0,15469.9996778417,0.0001362650331,65481090.2533626,1e-04,"4_162_6",4,162,6,1777,8,334078.021992166,2127.88549039596,2846.50322159515,718.617731199182,8337.60425828062,0.0265630827769259,0.12214502855907,3.91825795885714,10.5767124390408,0.0945473374419063,2,FALSE,12.0873523308658,0.703470935538977,4.00356755446723,20.2357799484513,0.04306851964086
"767","search_S",26843.4785311784,1680773.15822865,0.0059083731830539,10705.56151738,0.00594975887100247,1680773.15822865,0.0059083731830539,10705.56151738,0.00594975887100247,TRUE,0.53971699265,0.871450668233918,0.763819291725769,0.823311738892995,0.0753393535649676,0.102974099159665,0.120150199650232,0.102974099159665,0.151359237788051,0,15469.9996778417,0.0001362650331,65481090.2533626,1e-04,"4_162_6",4,162,6,1777,8,809960,5158.98089171975,5417.97692177142,258.996030051672,12636.1076367973,0.0644012269879381,0.058101359802083,2.4493418180863,2.07513106601394,0.481897272118272,2,FALSE,9.70626495310632,1.4004021137332,0,25.9016152690459,0.133751861468323
"768","newsletter",0,0,0,0,0,0,0,0,0,TRUE,0.53971699265,0.871450668233918,0.763819291725769,0.823311738892995,0.0753393535649676,0.102974099159665,0.120150199650232,0.102974099159665,0.151359237788051,0,15469.9996778417,0.0001362650331,65481090.2533626,1e-04,"4_162_6",4,162,6,1777,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0
"769","(Intercept)",779473.241976098,122377298.990247,0.430304940622638,779473.241976098,0.432818965468227,122377298.990247,0.430304940622638,779473.241976098,0.432818965468227,TRUE,0.53665975418,0.856907375171779,0.723004266246672,0.821873018830337,0.0797947761977668,0.112687733849952,0.122328299389211,0.112687733849952,0.138519536582929,0,118310.323572652,0.001706956794,65481090.2533626,1e-04,"4_163_2",4,163,2,1784,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"770","trend",0,0,0,0,0,0,0,0,0,TRUE,0.53665975418,0.856907375171779,0.723004266246672,0.821873018830337,0.0797947761977668,0.112687733849952,0.122328299389211,0.112687733849952,0.138519536582929,0,118310.323572652,0.001706956794,65481090.2533626,1e-04,"4_163_2",4,163,2,1784,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"771","season",0.371722426965831,175376.322062745,0.000616660920566976,1117.04663734232,0.000620263716466475,175376.322062745,0.000616660920566976,1117.04663734232,0.000620263716466475,TRUE,0.53665975418,0.856907375171779,0.723004266246672,0.821873018830337,0.0797947761977668,0.112687733849952,0.122328299389211,0.112687733849952,0.138519536582929,0,118310.323572652,0.001706956794,65481090.2533626,1e-04,"4_163_2",4,163,2,1784,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"772","holiday",0.525001150889763,-643223.713207457,-0.00226171311184818,-14618.7207547149,-0.00811735317236026,-643223.713207457,-0.00226171311184818,-14618.7207547149,-0.00811735317236026,FALSE,0.53665975418,0.856907375171779,0.723004266246672,0.821873018830337,0.0797947761977668,0.112687733849952,0.122328299389211,0.112687733849952,0.138519536582929,0,118310.323572652,0.001706956794,65481090.2533626,1e-04,"4_163_2",4,163,2,1784,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"773","competitor_sales_B",0.139227910070733,121300496.801114,0.426518672206185,772614.629306456,0.429010576058097,121300496.801114,0.426518672206185,772614.629306456,0.429010576058097,TRUE,0.53665975418,0.856907375171779,0.723004266246672,0.821873018830337,0.0797947761977668,0.112687733849952,0.122328299389211,0.112687733849952,0.138519536582929,0,118310.323572652,0.001706956794,65481090.2533626,1e-04,"4_163_2",4,163,2,1784,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"774","events",0,0,0,0,0,0,0,0,0,TRUE,0.53665975418,0.856907375171779,0.723004266246672,0.821873018830337,0.0797947761977668,0.112687733849952,0.122328299389211,0.112687733849952,0.138519536582929,0,118310.323572652,0.001706956794,65481090.2533626,1e-04,"4_163_2",4,163,2,1784,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"775","tv_S",740841.502146696,5367913.88809635,0.018874741360886,34190.534319085,0.0189850156437392,5367913.88809635,0.018874741360886,34190.534319085,0.0189850156437392,TRUE,0.53665975418,0.856907375171779,0.723004266246672,0.821873018830337,0.0797947761977668,0.112687733849952,0.122328299389211,0.112687733849952,0.138519536582929,0,118310.323572652,0.001706956794,65481090.2533626,1e-04,"4_163_2",4,163,2,1784,7,2591412.14666667,16505.80985138,24290.5125545642,7784.70270318421,5245.80445025868,0.206047362680601,0.183247281612083,0.317815635675706,2.0714242213463,0.482759634504061,1,FALSE,2.14745104088643,0.0431789803309729,1.60888697110535,2.68752287378773,0.0594248920641368
"776","ooh_S",301684.63564573,16416328.8857006,0.0577233480775387,104562.604367519,0.0580605924768885,16416328.8857006,0.0577233480775387,104562.604367519,0.0580605924768885,TRUE,0.53665975418,0.856907375171779,0.723004266246672,0.821873018830337,0.0797947761977668,0.112687733849952,0.122328299389211,0.112687733849952,0.138519536582929,0,118310.323572652,0.001706956794,65481090.2533626,1e-04,"4_163_2",4,163,2,1784,7,8239693.86666667,52482.1265392781,84303.8278042111,31821.701264933,124606.080066619,0.655151359349006,0.560412798168297,2.37425745264652,1.99234694290186,0.501920613557143,1,FALSE,1.91743123076146,0.0207879873764985,1.65781896892242,2.17711491701862,0.710805038717777
"777","print_S",115872.337871472,1634948.25316773,0.00574883018995615,10413.6831411957,0.00578241730589702,1634948.25316773,0.00574883018995615,10413.6831411957,0.00578241730589702,TRUE,0.53665975418,0.856907375171779,0.723004266246672,0.821873018830337,0.0797947761977668,0.112687733849952,0.122328299389211,0.112687733849952,0.138519536582929,0,118310.323572652,0.001706956794,65481090.2533626,1e-04,"4_163_2",4,163,2,1784,7,601634.977777778,3832.06992215145,4662.18438390043,830.114461748978,8053.89362485686,0.0478369682055284,0.0558130829247817,2.10170842089831,2.71750864487074,0.367984109963178,1,FALSE,2.08413832293035,0.117668904921991,0.617890275397912,3.5573275781157,0.0853337086565115
"778","facebook_S",476225.238328198,3630274.1084948,0.0127648256464971,23122.7650222599,0.0128394031978923,3630274.1084948,0.0127648256464971,23122.7650222599,0.0128394031978923,TRUE,0.53665975418,0.856907375171779,0.723004266246672,0.821873018830337,0.0797947761977668,0.112687733849952,0.122328299389211,0.112687733849952,0.138519536582929,0,118310.323572652,0.001706956794,65481090.2533626,1e-04,"4_163_2",4,163,2,1784,7,334078.021992166,2127.88549039596,2539.44506360062,411.559573204661,4705.86055230498,0.0265630827769259,0.123928564383941,2.21151963935301,10.8665457453526,0.0920255639127711,1,FALSE,8.42658062060446,0.387970281721,3.56855385937877,13.2602758924229,0.00662301770086718
"779","search_S",40431.3145900153,2243814.63858776,0.0078897355374926,14291.8129846354,0.0079358307348605,2243814.63858776,0.0078897355374926,14291.8129846354,0.0079358307348605,TRUE,0.53665975418,0.856907375171779,0.723004266246672,0.821873018830337,0.0797947761977668,0.112687733849952,0.122328299389211,0.112687733849952,0.138519536582929,0,118310.323572652,0.001706956794,65481090.2533626,1e-04,"4_163_2",4,163,2,1784,7,809960,5158.98089171975,5207.59551410352,48.6146223837797,16766.1234077212,0.0644012269879381,0.0765982729108982,3.24989058103145,2.77027833298899,0.360974559159567,1,FALSE,2.30197538941771,0.290064734252827,0,5.91902247528139,0.124135289344325
"780","newsletter",190278.974689833,11893457.6113362,0.041819958550088,75754.5070785743,0.0420642885702925,11893457.6113362,0.041819958550088,75754.5070785743,0.0420642885702925,TRUE,0.53665975418,0.856907375171779,0.723004266246672,0.821873018830337,0.0797947761977668,0.112687733849952,0.122328299389211,0.112687733849952,0.138519536582929,0,118310.323572652,0.001706956794,65481090.2533626,1e-04,"4_163_2",4,163,2,1784,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.576483394936244
"781","(Intercept)",44316.0998103593,6957627.67022641,0.0243521282546569,44316.0998103593,0.0245244716650441,6957627.67022641,0.0243521282546569,44316.0998103593,0.0245244716650441,TRUE,0.5010266674979,0.864342326860998,0.752580765731776,0.837781274615448,0.0790766288001859,0.11389006681736,0.116621450558012,0.11389006681736,0.0796799981540845,0,58489.5892392462,0.0007933080326,65481090.2533626,1e-04,"4_164_5",4,164,5,1798,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"782","trend",0.39896245635314,114650191.388299,0.401282778763292,730255.996103817,0.40412271299403,114650191.388299,0.401282778763292,730255.996103817,0.40412271299403,TRUE,0.5010266674979,0.864342326860998,0.752580765731776,0.837781274615448,0.0790766288001859,0.11389006681736,0.116621450558012,0.11389006681736,0.0796799981540845,0,58489.5892392462,0.0007933080326,65481090.2533626,1e-04,"4_164_5",4,164,5,1798,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"783","season",0.384945972659819,181615.108426457,0.000635664140567696,1156.78413010482,0.000640162824407591,181615.108426457,0.000635664140567696,1156.78413010482,0.000640162824407591,TRUE,0.5010266674979,0.864342326860998,0.752580765731776,0.837781274615448,0.0790766288001859,0.11389006681736,0.116621450558012,0.11389006681736,0.0796799981540845,0,58489.5892392462,0.0007933080326,65481090.2533626,1e-04,"4_164_5",4,164,5,1798,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"784","holiday",0.63810438061046,-781796.132093409,-0.00273633493772653,-17768.0939112138,-0.00983283992797454,-781796.132093409,-0.00273633493772653,-17768.0939112138,-0.00983283992797454,FALSE,0.5010266674979,0.864342326860998,0.752580765731776,0.837781274615448,0.0790766288001859,0.11389006681736,0.116621450558012,0.11389006681736,0.0796799981540845,0,58489.5892392462,0.0007933080326,65481090.2533626,1e-04,"4_164_5",4,164,5,1798,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"785","competitor_sales_B",0.156593570333059,136430101.31812,0.477513813984614,868981.53705809,0.480893245890873,136430101.31812,0.477513813984614,868981.53705809,0.480893245890873,TRUE,0.5010266674979,0.864342326860998,0.752580765731776,0.837781274615448,0.0790766288001859,0.11389006681736,0.116621450558012,0.11389006681736,0.0796799981540845,0,58489.5892392462,0.0007933080326,65481090.2533626,1e-04,"4_164_5",4,164,5,1798,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"786","events",0,0,0,0,0,0,0,0,0,TRUE,0.5010266674979,0.864342326860998,0.752580765731776,0.837781274615448,0.0790766288001859,0.11389006681736,0.116621450558012,0.11389006681736,0.0796799981540845,0,58489.5892392462,0.0007933080326,65481090.2533626,1e-04,"4_164_5",4,164,5,1798,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"787","tv_S",531155.728634054,6167096.43086075,0.0215852198998557,39280.8689863742,0.0217379815136496,6167096.43086075,0.0215852198998557,39280.8689863742,0.0217379815136496,TRUE,0.5010266674979,0.864342326860998,0.752580765731776,0.837781274615448,0.0790766288001859,0.11389006681736,0.116621450558012,0.11389006681736,0.0796799981540845,0,58489.5892392462,0.0007933080326,65481090.2533626,1e-04,"4_164_5",4,164,5,1798,1,2591412.14666667,16505.80985138,25796.7450970005,9290.93524562044,10081.5039808859,0.206047362680601,0.227832787772803,0.610785176350677,2.37982076251108,0.42019971241231,1,FALSE,2.14745104088643,0.0431789803309729,1.60888697110535,2.68752287378773,0.113242707613321
"788","ooh_S",295020.614038796,16179036.8449692,0.056627632141271,103051.190095345,0.0570283937972266,16179036.8449692,0.056627632141271,103051.190095345,0.0570283937972266,TRUE,0.5010266674979,0.864342326860998,0.752580765731776,0.837781274615448,0.0790766288001859,0.11389006681736,0.116621450558012,0.11389006681736,0.0796799981540845,0,58489.5892392462,0.0007933080326,65481090.2533626,1e-04,"4_164_5",4,164,5,1798,1,8239693.86666667,52482.1265392781,84859.4426498238,32377.3161105456,122519.523411605,0.655151359349006,0.597706734310585,2.33449998105374,1.96354829521286,0.509282100388364,1,FALSE,1.91743123076146,0.0207879873764985,1.65781896892242,2.17711491701862,0.715408168848939
